Address,Area,Price,Lat,Lon
79 WESTCHESTER CRES Markham,Berczy Village,1328000,43.895477,-79.29804200000001
#290 - 7181 YONGE ST Markham,Markham,198000,43.803191999999996,-79.41951
#A10 - 505 HIGHWAY 7 E Markham,Thornhill,980000,43.842506,-79.386749
#709 **- 7191 YONGE ST Markham,Thornhill,2300000,43.803447999999996,-79.420914
#8 - 57 GLEN CAMERON RD Markham,Thornhill,50000,43.806324,-79.416489
#105 - 7181 YONGE ST Markham,Markham,458000,43.803191999999996,-79.41951
#181 - 7181 YONGE ST Markham,Markham,359000,43.803191999999996,-79.41951
7407 County Road 2 Other Greater Napanee,Greater Napanee,329900,44.21484,-76.96431
NEAR 36 Cardiff Lane Napanee,Napanee,159900,44.258784999999996,-76.941162
#241 - 28 PRINCE REGENT ST Markham,Markham,376000,43.895786,-79.373322
2057 County Road 9 Other Greater Napanee,Greater Napanee,259900,44.21484,-76.96431
#106 - 9 STOLLERY POND CRES Markham,Markham,899000,43.890476,-79.33252
#32 - 11 FAIRBURN DR Markham,Markham,449000,43.84753,-79.348663
#302 - 2 HAVELOCK GATE Markham,Markham,750000,43.857079,-79.24981700000001
47 DUNDAS Street East Greater Napanee,Napanee,329900,44.24836,-76.948792
#307 - 3601 HIGHWAY 7 E ST Markham,Markham,699900,43.853867,-79.33833299999999
#1007 - 75 SOUTH TOWN CENTR BLVD Markham,Markham,280000,43.852759999999996,-79.337715
4311 COUNTY  9 RD Greater Napanee,Napanee,459900,44.115803,-77.026199
Lot 14 FREELAND DR Gravenhurst,Gravenhurst,99900,44.937721,-79.372948
3828 COUNTY 8 ROAD Chesterville,Chesterville,375000,45.046184999999994,-75.196037
0 COUNTY ROAD 8 South Greater Napanee,Napanee,280000,44.244926,-76.948105
90 Waltonian Dr Callander,,529900,46.201431,-79.500862
#A8 - 8362 KENNEDY RD Markham,Unionville,120000,43.860397,-79.303185
#1001 - 7171 YONGE ST Markham,Markham,423000,43.802551,-79.420715
96 NINOVAN Road East Callander,,389900,46.197762,-79.450653
28 Rideau View Lane Westport,Westport,549900,44.667915,-76.373909
#110 - 51 TIMES AVE Markham,Thornhill,252000,43.840336,-79.391571
450 PINECREEK Crescent Callander,,559900,46.192745,-79.39080799999999
1125 JAMES WILSON ROAD Westport,Westport,249000,44.677677,-76.399666
#221 - 7181 YONGE ST Markham,Markham,285000,43.803191999999996,-79.41951
160 FARREN LAKE LANE 41 LANE Westport,Westport,369000,44.677677,-76.399666
#173 - 7181 YONGE ST Markham,Markham,219000,43.803191999999996,-79.41951
#129 - 7181 YONGE ST Markham,Markham,189900,43.803191999999996,-79.41951
425057 IRISH LAKE RD Grey Highlands,Markdale,449000,44.258396000000005,-80.641388
#325 - 8323 KENNEDY RD Markham,Markham,309000,43.856537,-79.304672
22 WENONAH DRIVE Manitouwadge,Manitouwadge,18000,49.124557,-85.834877
53 WARBLER DRIVE Manitouwadge,Manitouwadge,69900,49.131702000000004,-85.842911
#509 - 9 STOLLERY POND CRES Markham,Markham,699900,43.890476,-79.33252
#K3 - 7181 YONGE ST Markham,Markham,125000,43.803191999999996,-79.41951
514 TENTH CONCESSION ROAD Westport,Westport,391000,44.657856,-76.403816
129 Bridge St Greater Napanee,Napanee,224900,44.251059999999995,-76.947128
0 Little Creek Rd Greater Napanee,Napanee,99900,44.202644,-76.928078
0 County Road 9 Other Napanee,Greater Napanee,449900,44.21484,-76.96431
7 DAIRY Avenue Greater Napanee,Napanee,199900,44.255009,-76.956429
10 -12 THOMAS ST E Greater Napanee,Napanee,179000,44.24995,-76.952538
101 FIRE ROUTE 5-4 LANE Westport,Westport,239000,44.757744,-76.451149
398 PALACE Road East Greater Napanee,Napanee,159900,44.253658,-76.940857
8857 TIMBERWOOD TL Lambton Shores,Lambton Shores,79900,43.220154,-81.867104
5453 COUNTY ROAD  8 RD Napanee,Greater Napanee,137900,44.21484,-76.96431
2023 DUNDAS STREET Cardinal,Cardinal,399900,44.786648,-75.383247
248 Shermans Point Rd Napanee,Napanee,1129900,44.106564,-77.058662
NEAR 281 County Road 8 Other Napanee,Greater Napanee,42500,44.21484,-76.96431
2385 COUNTY ROAD 9|Unit A Napanee,Napanee,199999,44.172607,-77.039635
23 Parkview Hill Other Greater Napanee,Greater Napanee,249900,44.21484,-76.96431
234 COUNTY ROAD 2 Cardinal,Cardinal,167777,44.799843,-75.366745
1243 South Shore Rd Greater Napanee,Napanee,229900,44.140949,-76.988022
105 Unger Island Rd Greater Napanee,Greater Napanee,429900,44.196518,-77.029839
0 LITTLE CREEK Street Greater Napanee,Napanee,49900,44.202644,-76.928078
#21 - 901 KENNEDY RD Toronto,Ionview,385000,43.741141999999996,-79.271408
757 Palace Rd Greater Napanee,Napanee,349900,44.265705,-76.93040500000001
305 DUNDAS Street West Greater Napanee,Napanee,189900,44.240486,-76.963676
480 SHERMAN POINT Road Greater Napanee,Napanee,369900,44.109619,-77.065399
233 -235 ROBERT ST S Greater Napanee,Napanee,329900,44.250591,-76.95549799999999
285D Ruston Rd Nipissing,,289900,46.144745,-79.531876
53 DUNDAS Street East Greater Napanee,Napanee,169900,44.248405,-76.9487
1118 Hwy 654 Callander,,479900,46.184441,-79.42923
NEAR 1760 COUNTY ROAD 1 Napanee,Newburgh,169900,44.311134,-76.886574
0 SOUTH SHORE Road East Greater Napanee,Napanee,94900,44.11858,-77.007591
9396 COUNTY ROAD 2  W Greater Napanee,Greater Napanee,319900,44.203102,-77.015465
320 OSPREY Crescent Callander,,399000,46.230339,-79.384842
719 COUNTY ROAD 9 West Greater Napanee,Napanee,550000,44.21859,-76.971977
169 GOLF COURSE Road Callander,,344900,46.231781,-79.37769300000001
77 Rockview Rd Nipissing,,339900,46.158276,-79.545441
1436 Main St Callander,,642000,46.235012,-79.372398
224 OSPREY Crescent Callander,,439900,46.232361,-79.384789
1955 COUNTY ROAD 30 ROAD Alexandria,Alexandria,179900,45.31118,-74.636719
3802 GARY STREET STREET N Alexandria,Alexandria,74900,45.278343,-74.615829
440108 ROAD 120 Grey Highlands,Markdale,359000,44.28772,-80.616943
1 7TH Line Grey Highlands,,69900,44.433628000000006,-80.582893
104 BROOK GLADE Drive Grey Highlands,Markdale,384000,44.355015,-80.556236
50 GRAHAM DRIVE Manitouwadge,Manitouwadge,57900,49.121563,-85.840958
205 VALLEY Crescent Grey Highlands,Markdale,629000,44.349971999999994,-80.565483
42 REDWING AVENUE Manitouwadge,Manitouwadge,92000,49.127876,-85.84078199999999
24 ISLANDVIEW Drive Allenford,Allenford,500000,44.557010999999996,-81.229187
41 LILAC Lane South Bruce Peninsula,Allenford,485000,44.553589,-81.233627
1357 BELLE AIRE BEACH RD Innisfil,Innisfil,2500000,44.27409,-79.559517
5214 MEADOWLAND DR Cardinal,Cardinal,214999,44.792969,-75.37921899999999
#1003 - 151 Upper Duke Cres Markham,Unionville,619900,43.852146000000005,-79.327888
JUDY PLACE JUDY PLACE Cardinal,Cardinal,39900,44.778912,-75.415749
#2028 - 32 South Unionville Ave Markham,Markham,110000,43.857021,-79.302612
1035 Clement Lake Rd Wilberforce,Wilberforce,95000,45.039112,-78.229828
County Road 648 Wilberforce,Wilberforce,159900,45.034348,-78.221436
#5 &amp;6 - 195 CLAYTON DR Markham,Milliken,1500000,43.833015,-79.31088299999999
#121 - 3765 SHEPPARD AVE E Toronto,Tam O'Shanter,458000,43.781490000000005,-79.294304
#E8 - 7131 KENNEDY RD Markham,Milliken,280000,43.828705,-79.306175
34 ALICE Street Allenford,Allenford,199900,44.537052,-81.179916
#212 - 28 PRINCE REGENT ST Markham,Markham,398000,43.895786,-79.373322
15 DAVID Drive South Bruce Peninsula,Allenford,549900,44.5909,-81.207153
2 CONCESSION South Bruce Peninsula,Hepworth,375000,44.669537,-81.11236600000001
706 COUNTY ROAD 2 ROAD Cardinal,Johnstown,159888,44.747166,-75.467339
#10 - 7181 YONGE ST Markham,Markham,518000,43.803191999999996,-79.41951
#202 - 1665 VICTORIA PARK AVE Toronto,Wexford,375000,43.733746000000004,-79.305702
#2363 - 8339 KENNEDY RD Markham,Unionville,148000,43.857215999999994,-79.303345
125 GALOP CANAL ROAD Cardinal,,224444,44.780066999999995,-75.401039
#142 - 7181 YONGE ST Markham,Markham,479000,43.803191999999996,-79.41951
#1022 - 30 SOUTH UNIONVILLE AVE Markham,Markham,398000,43.856705,-79.30351999999999
#911 - 273 SOUTH PARK RD Markham,Thornhill,309000,43.8381,-79.391518
#112 - 8323 KENNEDY RD Markham,Markham,308800,43.856537,-79.304672
#1001 - 32 SOUTH UNIONVILLE AVE Markham,Markham,28000,43.857021,-79.302612
#1020 - 30 SOUTH UNIONVILLE AVE Markham,Markham,399000,43.856705,-79.30351999999999
20 COWANS CRES Kawartha Lakes,Kawartha Lakes,429000,44.334045,-78.543198
Lot # 4 STONEY CREEK Road York,York,870000,43.030117,-79.888962
31 RED MILL Road Little Current,Little Current,285000,45.981403,-81.938965
8 VANKOUGHNET ST Assiginack,Manitowaning,14999,45.739494,-81.807777
#420 - 8130 BIRCHMOUNT RD Markham,Markham,310000,43.851135,-79.32582099999999
181 TimberCreek Blvd Road Vaughan,Vaughan,0,43.829712,-79.645287
7018 4TH LINE New Tecumseth,Tottenham,1095000,44.018368,-79.824211
#309 - 7191 YONGE ST Markham,Thornhill,699000,43.803447999999996,-79.420914
SUNNYSIDE ROAD SUNNYSIDE ROAD Westport,Sunnyside,49000,45.433811,-122.553154
76 10TH Street West Hanover,Hanover,179900,44.151554,-81.036232
#216 - 62 SUNCREST BLVD Markham,Thornhill,249000,43.841515,-79.392876
263 County Road 8 Other Greater Napanee,Greater Napanee,429900,44.21484,-76.96431
551 19TH Avenue Hanover,Hanover,269900,44.15723,-81.01436600000001
#608 - 273 SOUTH PARK RD Markham,Thornhill,405000,43.8381,-79.391518
#2507 - 8339 KENNEDY RD Markham,Unionville,199800,43.857215999999994,-79.303345
#Ph-15 - 7161 YONGE ST Markham,Thornhill,620000,43.802551,-79.420715
243 DUNDAS Street Greater Napanee,Napanee,1199900,44.242207,-76.960236
5518 COUNTY 9 RD GEATER NAPANEE,Napanee,980000,44.151416999999995,-76.979507
674 COUNTY ROAD 9 East Greater Napanee,Napanee,189900,44.218163,-76.97225999999999
0 COUNTY ROAD 9 West Greater Napanee,Napanee,149900,44.241501,-76.948814
520 HAMBLY Road West Greater Napanee,Napanee,419900,44.197609,-76.950058
LOT 11 Smith Island Callander,,99900,46.205574,-79.422836
380 Waltonian Dr Callander,,189900,46.202746999999995,-79.502403
111 OSPREY Crescent Callander,,449900,46.232975,-79.38131
21 VICTORIA STREET Alexandria,Alexandria,89000,45.303622999999995,-74.631615
104 LOCHIEL EAST STREET Alexandria,Alexandria,89000,45.306534,-74.62804399999999
24 MAIN Street West Markdale,Markdale,155000,44.318459000000004,-80.64881899999999
465154 12TH A CON Grey Highlands,Flesherton,437500,44.339256,-80.527771
1181 GRACE RIVER RD Wilberforce,Harcourt,750000,45.054657,-78.22251899999999
11 MOOSE DRIVE Manitouwadge,Manitouwadge,27000,49.12389,-85.824272
1049 Clement Lake Road Wilberforce,Wilberforce,104900,45.039112,-78.229828
35 MOOSE DRIVE Manitouwadge,Manitouwadge,52500,49.125584,-85.822807
1357 BELLE AIRE BEACH RD Innisfil,Innisfil,2500000,44.27409,-79.559517
234 COUNTY ROAD 2 ROAD Cardinal,Johnstown,167777,44.747166,-75.467339
0 JUDY Place EDWARDSBURGH,Cardinal,39900,44.779087,-75.415115
10 TimberCreek BLVD Road Vaughan,Vaughan,2279999,43.829712,-79.645287
Con 10 Pt Lt 2 PERTH ROAD Westport,Westport,98000,44.644794,-76.41242199999999
6311 2ND LINE New Tecumseth,Tottenham,865000,44.001678000000005,-79.780449
2060 COUNTY ROAD 36 ROAD Westport,Westport,224900,44.677677,-76.399666
0004 NORTH SHORE ROAD Westport,Perth,85000,44.698097,-76.387924
44 OLD CUT BLVD BLVD W Norfolk,Port Rowan,479000,42.585735,-80.399513
3016 CROZIER B RD Tay Valley,Sharbot Lake,242900,44.727329,-76.525322
382356 4TH CONC Road Hanover,Hanover,594900,44.152599,-81.025414
3016 CROZIER B ROAD Westport,Westport,242900,44.735699,-76.526161
34 RIDEAU VIEW LANE Westport,Portland,594000,44.667843,-76.37281
1000 DEVIL LAKE ROAD Westport,Westport,35000,44.619183,-76.453018
18 DEVIL LAKE ROAD Westport,Tichborne,333000,44.655398999999996,-76.453438
12513 Lauzon Road Rainy River,Sleeman,110000,48.764938,-94.34045400000001
299 BONNECHERE STREET W Eganville,Eganville,359000,45.546059,-77.106483
123 SUNNYSIDE ROAD Westport,Portland,299000,44.665989,-76.34806800000001
299 BONNECHERE STREET W Eganville,Eganville,359000,45.546059,-77.106483
23 SENIORS CRESCENT W Eganville,Eganville,35000,45.539936,-77.10108199999999
134 WATER Street Greater Napanee,Napanee,229900,44.243561,-76.954338
7187 COUNTY ROAD 2 Napanee,Napanee,224900,44.24131,-76.865166
162 SIMCOE Street Greater Napanee,Napanee,269900,44.244305,-76.961189
381 Dundas St Greater Napanee,Napanee,527500,44.236576,-76.96932199999999
LOT 5 SOUTH SHORE RD Napanee,Napanee,33500,44.141632,-76.92214200000001
26 DOLLAR Crescent Napanee,Napanee,259900,44.240524,-76.931221
87 BROOKSIDE ST Cavan Monaghan,Millbrook,284900,44.15625,-78.452271
1450 BENNS POINT RD W Greater Napanee,Napanee,389900,44.169815,-76.88155400000001
5518 COUNTY ROAD 9 Greater Napanee,Napanee,980000,44.151416999999995,-76.979507
676 Tillicum Bay Rd Callander,,864900,46.190727,-79.478897
563 PALACE Road Greater Napanee,Napanee,279900,44.259125,-76.939148
154 KILBY Lane Callander,,309000,46.232857,-79.380531
1798 COUNTY ROAD 1 RD E Stone Mills,Camden East,419000,44.333785999999996,-76.854721
0 HILLSIDING Road Callander,,330000,46.144997,-79.35936
59 WOOKEY Road Callander,,484900,46.192989000000004,-79.36689799999999
554555 GLENELG ROAD 23 West Grey,Markdale,999900,44.273136,-80.712326
300 Greenwood Rd Callander,,479999,46.208141,-79.366982
54 SUNSET COVE Road Callander,,269900,46.162106,-79.511848
525719 GREY ROAD 30 Grey Highlands,Markdale,899000,44.347488,-80.579247
382356 Concession 4 Road E Hanover,Hanover,594900,44.210438,-80.89948299999999
642 PINECREEK Road South Callander,,274900,46.181979999999996,-79.38942
280 LANSDOWNE Street East Callander,,209000,46.223652,-79.361664
142 ISLA Street Markdale,Markdale,419000,44.316390999999996,-80.652885
26 OTTER AVENUE Manitouwadge,Manitouwadge,49900,49.123428000000004,-85.82309000000001
154 BOWLES BLUFF Road Grey Highlands,Markdale,129000,44.352203,-80.557106
385391 GREY ROAD 19 Grey Highlands,Markdale,990000,44.318981,-80.647705
59 MANITOU ROAD Manitouwadge,Manitouwadge,26500,49.122463,-85.836021
7844 HIGHWAY 21 Allenford,Allenford,195000,44.53783,-81.16373399999999
137 SIDEROAD 10 N ARRAN-ELDERSLIE,Chesley,599000,44.273528999999996,-81.192612
24 ISLANDVIEW Drive Allenford,Allenford,500000,44.557010999999996,-81.229187
1173 KILLARNEY BEACH ROAD Innisfil,Innisfil,299900,44.263802,-79.546371
406 COUNTY ROAD 2 Road Cardinal,Johnstown,174900,44.747166,-75.467339
#1710 - 88 CORPORATE DR Toronto,Woburn,264900,43.780956,-79.249779
#406 - 2 GLAMORGAN AVE Toronto,Dorset Park,172000,43.769417,-79.28241
1008 Remembrance Lane Wilberforce,Wilberforce,499000,45.036789,-78.222649
. Braniff Rd Bruce Mines,Bruce Mines,59900,46.301048,-83.705345
383 A COPPER BAY RD Bruce Mines,Bruce Mines,289000,46.294327,-83.817696
LOT 1 OPEONGO ROAD W Eganville,Eganville,110000,45.539936,-77.10108199999999
78 HALSTEAD Road Bruce Mines,Bruce Mines,72500,46.3703,-83.65741
287 GREEN BAY Road Bruce Mines,Bruce Mines,925000,46.298491999999996,-83.829254
298 Wees Rd Uxbridge,Whitchurch-Stouffville,1595000,44.068119,-79.209541
2949 Concession 3 Rd Uxbridge,Goodwood,1999500,44.015578999999995,-79.18708000000001
5 &amp; 9 Mustard St Uxbridge,Uxbridge,450000,44.194477,-79.136215
1820 CONCESSION 6 RD Uxbridge,Goodwood,2500000,44.006008,-79.102036
11950 REGIONAL RD 1 RD Uxbridge,Uxbridge,349999,44.11158,-79.119827
Lot # 3 STONEY CREEK Road York,York,860000,43.030136,-79.888992
6843 5TH LINE New Tecumseth,Tottenham,3520000,44.028137,-79.837532
114721 Grey Road 3 West Grey,Elmwood,149900,44.282391,-80.992554
117 Cedar Valleyview Road Hanover,Hanover,349000,44.161224,-80.969963
29 CRAWFORD Street Bruce Mines,Bruce Mines,94500,46.30299,-83.793533
16 WILLIAMS Bruce Mines,Bruce Mines,174900,46.3008,-83.785744
280 Lane 12 Rd Bruce Mines,Bruce Mines,84900,46.437614,-83.79512
9112 HWY 17 E Bruce Mines,Bruce Mines,124900,46.300297,-83.790802
28 BERNARD Road Bruce Mines,Bruce Mines,339900,46.387524,-83.82711
117 MCBAIN Road Bruce Mines,Bruce Mines,114900,46.370464,-83.65140500000001
1654 HOATH RD Bruce Mines,Bruce Mines,15000,46.362266999999996,-83.741348
#206 - 220 Main St Uxbridge,Uxbridge,299000,44.116974,-79.12400799999999
Lot # 6 STONEY CREEK Road York,York,890000,43.030182,-79.88879399999999
8660 Concession 4 Rd Uxbridge,Sandford,1950000,44.128933,-79.20835100000001
41 ANDERSON BLVD Uxbridge,Uxbridge,400000,44.025688,-79.22665400000001
765 B RAVENSHOE RD Uxbridge,Sunderland,210000,44.25861,-79.166046
13552 CONCESSION 2 RD Uxbridge,Zephyr,499000,44.204921999999996,-79.292458
19 FOUNTAINVIEW LANE Uxbridge,Uxbridge,925000,44.045390999999995,-79.151131
381470 CONCESSION 4 West Grey,Elmwood,399000,44.196583000000004,-80.984962
299 BRIDGE STREET Eganville,Eganville,825000,45.540646,-77.100525
17511 LOYALIST PKWY Hillier,Prince Edward,899000,43.948132,-77.424171
LOT 48 Morningside Pl Millbrook,Millbrook,89900,44.162594,-78.48066700000001
17 WATER Street West Little Current,Little Current,299900,45.983498,-81.92873399999999
86 Stevenson Street Guelph,Guelph,319000,43.555561,-80.23838
87 Hammell Blvd New Tecumseth,Tottenham,430000,44.034557,-79.804558
32 Riverwalk Pl Midland,Port McNicoll,445000,44.744446,-79.85378299999999
256 Sarah Burke Way Midland,Midland,199000,44.759186,-79.912109
179 QUEEN ST S New Tecumseth,Tottenham,799900,44.015934,-79.804573
261 WHITFIELD Crescent Midland,Midland,489900,44.732498,-79.858391
#113 - 8302 Islington Ave Vaughan,Woodbridge,334800,43.795265,-79.584862
1035 COOK DR|Unit 43-4 Midland,Midland,267900,44.740074,-79.902908
528 ELIZABETH Street Midland,Midland,179900,44.748123,-79.885468
13840 COULTHART ROAD Morewood,Chesterville,369000,45.175438,-75.249702
490 -492 HANNAH ST Midland,Midland,299900,44.74609,-79.881699
#45 - 88 RAINBOW DR Vaughan,Woodbridge,65000,43.779015,-79.600792
11 SILVER FOX CRESCENT Winchester,Winchester,489000,45.151253000000004,-75.387772
116 MAIN STREET Morewood,Winchester,515000,45.176662,-75.287598
19 LANE Street Denbigh,Denbigh,199900,45.140289,-77.27668
Glamor Lake Rd Gooderham,Gooderham,42900,44.951687,-78.353409
1727 Hwy 638 Bruce Mines,Bruce Mines,109900,46.364296,-83.735855
13029 Regional  39 Rd Uxbridge,Zephyr,1200000,44.201538,-79.265343
9203 Highway 17 Bruce Mines,Bruce Mines,119900,46.300606,-83.788834
5 QUINCY Street Bruce Mines,Bruce Mines,29900,46.299675,-83.79583000000001
31 HOATSON Street Bruce Mines,Bruce Mines,29500,46.301071,-83.793747
18 PROUT Street Bruce Mines,Bruce Mines,25000,46.298351000000004,-83.794403
0 JIM ISLAND Bruce Mines,Bruce Mines,85000,46.300274,-83.793472
114 WALTONEN Road Bruce Mines,Bruce Mines,179900,46.287846,-83.73410799999999
143 HWY 638 Bruce Mines,Bruce Mines,289900,46.361996000000005,-83.743065
#4 - 362 KINGSTON RD W Ajax,Ajax,109000,43.857601,-79.043716
#A1 - 806 ROSSLAND RD Ajax,Ajax,659000,43.870216,-79.073555
13552 CONCESSION 2 RD Uxbridge,Zephyr,499000,44.204921999999996,-79.292458
491 Patricia Blvd Timmins,Timmins,449900,48.486202,-81.319855
1848 Blueberry Trail Haliburton,,899000,45.079929,-78.4049
40 Bruce Bay Rd Bruce Mines,Bruce Mines,225000,46.296162,-83.796631
75 Harbour St Brighton,Brighton,500000,44.021088,-77.728638
15 Lakecrest Ci Brighton,Brighton,699000,44.009040999999996,-77.766693
1803 Trappers Trail Rd Haliburton,Harcourt,209000,45.041843,-78.323982
55 DUDLEY Crescent London,Westminster,239900,42.94173,-81.206032
3191 Kashagawigamog Lake Rd Haliburton,,1490000,45.016968,-78.553093
441 BASE LINE Road East London,Highland,659900,42.960808,-81.241051
103 Sheppard Lane Cramahe,Castleton,399000,44.085766,-77.92750500000001
23 TAYLOR Street Bruce Mines,Bruce Mines,289900,46.298721,-83.783852
114 Lakeshore Rd Cramahe,Brighton,579900,44.011532,-77.776955
5339 CONCESSION 4 RD Uxbridge,Goodwood,1950000,44.063564,-79.181282
8772 CONCESSION 8 RD Uxbridge,Uxbridge,1038000,44.152924,-79.112877
234 LEITCH RD Uxbridge,Zephyr,1500000,44.217228000000006,-79.289703
LOT 3 Hodgson Rd Haliburton,Eagle Lake,405000,45.171112,-78.396858
116 WINDING WOODS Road London,Medway,244900,43.01347,-81.31599399999999
1030 Kashagawigamog Lake Rd Haliburton,,49900,44.959446,-78.629738
